start,end,group
6345,6816.56558,Current Line
6345,6755.73616,Current Line
6345,6644.16439,Current Line
6345,6749.0314,Current Line
6345,6741.15149,Current Line
6345,6707.47301,Current Line
6345,6850.15879,Current Line
6345,6807.99235,Current Line
6345,6739.55864,Current Line
6345,6761.63504,Current Line
6345,6830.08755,Current Line
6345,6689.37708,Current Line
6345,6749.86955,Current Line
6345,6855.81309,Current Line
6345,6631.73317,Current Line
6345,6604.52951,Current Line
6345,6834.73178,Current Line
6345,6619.18414,Current Line
6345,6753.46381,Current Line
6345,6700.34693,Current Line
6345,6870.00078,Current Line
6345,6761.88316,Current Line
6345,6718.31143,Current Line
6345,6734.51156,Current Line
6345,6852.21995,Current Line
6345,6738.77748,Current Line
6345,6656.82275,Current Line
6345,6778.56505,Current Line
6345,6698.05888,Current Line
6345,6702.16903,Current Line
6345,6688.75674,Current Line
6345,6644.98832,Current Line
6345,6814.59057,Current Line
6345,6655.97901,Current Line
6345,6838.92379,Current Line
6345,6745.16318,Current Line
6345,6479.01573,Current Line
6345,6705.29414,Current Line
6345,6849.59784,Current Line
6345,6826.96489,Current Line
6345,6685.26631,Current Line
6345,6929.09788,Current Line
6345,6699.4781,Current Line
6345,6774.74193,Current Line
6345,6742.69979,Current Line
6345,6789.25321,Current Line
6345,6620.05291,Current Line
6345,6834.64837,Current Line
6345,6782.34382,Current Line
6345,6726.65235,Current Line
6345,6761.78267,Current Line
6345,6864.77443,Current Line
6345,6693.8064,Current Line
6345,6782.70547,Current Line
6345,6764.00586,Current Line
6345,6848.64606,Current Line
6345,6793.04635,Current Line
6345,6925.53547,Current Line
6345,6845.05395,Current Line
6345,6528.29701,Current Line
6345,6726.18067,Current Line
6345,6821.69043,Current Line
6345,6785.12706,Current Line
6345,6709.32643,Current Line
6345,6820.15614,Current Line
6345,6952.85453,Current Line
6345,6750.11423,Current Line
6345,6756.92605,Current Line
6345,6628.68007,Current Line
6345,6761.77967,Current Line
6345,6709.71409,Current Line
6345,6667.81344,Current Line
6345,6799.3754,Current Line
6345,6724.90425,Current Line
6345,6830.90368,Current Line
6345,6682.53013,Current Line
6345,6614.533947,Scenario Improved 3
6345,6856.75773,Scenario Improved 3
6345,6786.26684,Scenario Improved 3
6345,6826.717601,Scenario Improved 3
6345,6789.096499,Scenario Improved 3
6345,6867.286574,Scenario Improved 3
6345,6776.386414,Scenario Improved 3
6345,6772.895498,Scenario Improved 3
6345,6747.356463,Scenario Improved 3
6345,6818.452338,Scenario Improved 3
6345,6934.846739,Scenario Improved 3
6345,6756.108864,Scenario Improved 3
6345,6683.455044,Scenario Improved 3
6345,6750.630847,Scenario Improved 3
6345,6871.806915,Scenario Improved 3
6345,6653.8652,Scenario Improved 3
6345,6795.134065,Scenario Improved 3
6345,6873.254509,Scenario Improved 3
6345,6616.714745,Scenario Improved 3
6345,6871.218622,Scenario Improved 3
6345,6720.475537,Scenario Improved 3
6345,6914.194518,Scenario Improved 3
6345,6832.371847,Scenario Improved 3
6345,6646.240325,Scenario Improved 3
6345,6847.715766,Scenario Improved 3
6345,6656.921473,Scenario Improved 3
6345,6751.190532,Scenario Improved 3
6345,6795.156679,Scenario Improved 3
6345,6883.760036,Scenario Improved 3
6345,6730.210938,Scenario Improved 3
6345,6757.707411,Scenario Improved 3
6345,6963.228982,Scenario Improved 3
6345,6730.193306,Scenario Improved 3
6345,6772.977971,Scenario Improved 3
6345,6768.64701,Scenario Improved 3
6345,6727.053258,Scenario Improved 3
6345,6756.860136,Scenario Improved 3
6345,6510.000665,Scenario Improved 3
6345,6646.538276,Scenario Improved 3
6345,6673.619037,Scenario Improved 3
6345,6593.084814,Scenario Improved 3
6345,6562.192385,Scenario Improved 3
6345,6689.447407,Scenario Improved 3
6345,6861.133353,Scenario Improved 3
6345,6660.400118,Scenario Improved 3
6345,6706.827755,Scenario Improved 3
6345,6649.645793,Scenario Improved 3
6345,6677.532827,Scenario Improved 3
6345,6718.530629,Scenario Improved 3
6345,6748.302591,Scenario Improved 3
6345,6740.340557,Scenario Improved 3
6345,6997.9733,Scenario Improved 3
6345,6612.82107,Scenario Improved 3
6345,6832.508072,Scenario Improved 3
6345,6975.937651,Scenario Improved 3
6345,6908.639241,Scenario Improved 3
6345,6743.152053,Scenario Improved 3
6345,6794.011732,Scenario Improved 3
6345,6787.104644,Scenario Improved 3
6345,6654.473516,Scenario Improved 3
6345,6786.460373,Scenario Improved 3
6345,6622.195497,Scenario Improved 3
6345,6601.931106,Scenario Improved 3
6345,6753.934511,Scenario Improved 3
6345,6850.910888,Scenario Improved 3
6345,6877.759179,Scenario Improved 3
6345,6915.229662,Scenario Improved 3
6345,6675.744365,Scenario Improved 3
6345,6639.161155,Scenario Improved 3
6345,6821.765753,Scenario Improved 3
6345,6818.115533,Scenario Improved 3
6345,6884.059529,Scenario Improved 3
6345,6791.373921,Scenario Improved 3
6345,6618.314887,Scenario Improved 3
