start,end,group
9450,9820.74606,Current Line
9450,9910.77413,Current Line
9450,9698.98691,Current Line
9450,9917.80089,Current Line
9450,9775.17634,Current Line
9450,9751.60846,Current Line
9450,10090.53998,Current Line
9450,10052.75401,Current Line
9450,9726.86607,Current Line
9450,9963.92771,Current Line
9450,9897.06382,Current Line
9450,10023.69585,Current Line
9450,9790.74564,Current Line
9450,9905.67711,Current Line
9450,9819.6426,Current Line
9450,9812.39597,Current Line
9450,9908.52623,Current Line
9450,9975.30937,Current Line
9450,9935.01301,Current Line
9450,9933.49347,Current Line
9450,9861.38586,Current Line
9450,9977.267,Current Line
9450,9900.99056,Current Line
9450,9976.41855,Current Line
9450,9814.35011,Current Line
9450,9935.50051,Current Line
9450,9814.1673,Current Line
9450,9838.68943,Current Line
9450,9933.80948,Current Line
9450,9946.5556,Current Line
9450,9749.58469,Current Line
9450,9541.22853,Current Line
9450,10024.72372,Current Line
9450,9935.11987,Current Line
9450,9948.34633,Current Line
9450,9868.76925,Current Line
9450,9763.88116,Current Line
9450,9876.3844,Current Line
9450,10003.36933,Current Line
9450,9767.69849,Current Line
9450,9942.60139,Current Line
9450,9855.99458,Current Line
9450,9859.76376,Current Line
9450,9729.20884,Current Line
9450,9741.72476,Current Line
9450,10018.99406,Current Line
9450,9793.18578,Current Line
9450,9923.23933,Current Line
9450,10048.54206,Current Line
9450,9685.34665,Current Line
9450,9773.52484,Current Line
9450,9697.16224,Current Line
9450,9656.53143,Current Line
9450,9939.83731,Current Line
9450,9959.94408,Current Line
9450,9871.6301,Current Line
9450,9766.90411,Current Line
9450,9912.84266,Current Line
9450,9872.23512,Current Line
9450,9867.202,Current Line
9450,9891.70627,Current Line
9450,9854.45716,Current Line
9450,9998.53642,Current Line
9450,9777.31709,Current Line
9450,9664.41785,Current Line
9450,9879.27535,Current Line
9450,9854.62565,Current Line
9450,9705.11922,Current Line
9450,9781.2035,Current Line
9450,10014.28516,Current Line
9450,9802.34233,Current Line
9450,9927.47693,Current Line
9450,9804.98332,Current Line
9450,9827.05097,Current Line
9450,9843.64521,Current Line
9450,9930.06857,Current Line
9450,9871.23381,Current Line
9450,10106.01272,Current Line
9450,10021.61268,Current Line
9450,9993.41921,Current Line
9450,9796.09153,Current Line
9450,9865.7084,Current Line
9450,9773.11859,Current Line
9450,9771.535246,Scenario Improved 1
9450,9779.932754,Scenario Improved 1
9450,9782.151301,Scenario Improved 1
9450,9742.955981,Scenario Improved 1
9450,9896.939655,Scenario Improved 1
9450,9847.895188,Scenario Improved 1
9450,9891.404217,Scenario Improved 1
9450,9865.484644,Scenario Improved 1
9450,9846.37734,Scenario Improved 1
9450,9871.454605,Scenario Improved 1
9450,9786.924824,Scenario Improved 1
9450,9807.81371,Scenario Improved 1
9450,10009.74236,Scenario Improved 1
9450,9879.898906,Scenario Improved 1
9450,9951.517999,Scenario Improved 1
