start,end,group
6345,6552.025687,Current Line
6345,6535.418744,Current Line
6345,6604.998559,Current Line
6345,6591.73163,Current Line
6345,6566.881375,Current Line
6345,6618.645347,Current Line
6345,6583.282653,Current Line
6345,6505.339155,Current Line
6345,6581.717929,Current Line
6345,6641.63087,Current Line
6345,6544.816185,Current Line
6345,6478.036588,Current Line
6345,6450.740078,Current Line
6345,6612.387952,Current Line
6345,6561.056382,Current Line
6345,6676.477643,Current Line
6345,6548.832731,Current Line
6345,6572.120162,Current Line
6345,6577.089142,Current Line
6345,6697.475942,Current Line
6345,6562.635322,Current Line
6345,6606.606097,Current Line
6345,6483.553017,Current Line
6345,6624.634418,Current Line
6345,6615.858065,Current Line
6345,6502.987023,Current Line
6345,6604.117685,Current Line
6345,6552.464469,Current Line
6345,6550.512709,Current Line
6345,6596.289679,Current Line
6345,6563.917828,Current Line
6345,6519.704321,Current Line
6345,6650.842439,Current Line
6345,6574.416714,Current Line
6345,6475.430673,Current Line
6345,6513.325098,Current Line
6345,6506.330628,Current Line
6345,6559.101079,Current Line
6345,6507.042409,Current Line
6345,6562.274761,Current Line
6345,6628.471514,Current Line
6345,6639.475175,Current Line
6345,6445.729106,Current Line
6345,6552.348463,Current Line
6345,6647.667827,Current Line
6345,6649.321363,Current Line
6345,6593.58808,Current Line
6345,6582.965272,Current Line
6345,6480.540228,Current Line
6345,6498.492061,Current Line
6345,6543.057374,Current Line
6345,6594.88955,Current Line
6345,6496.830697,Current Line
6345,6565.541064,Current Line
6345,6530.644389,Current Line
6345,6564.577475,Current Line
6345,6512.868287,Current Line
6345,6697.259581,Current Line
6345,6594.205732,Current Line
6345,6587.230414,Current Line
6345,6523.730758,Current Line
6345,6611.24098,Current Line
6345,6556.47505,Current Line
6345,6466.542564,Current Line
6345,6567.34887,Current Line
6345,6511.629435,Current Line
6345,6673.784551,Current Line
6345,6546.383934,Current Line
6345,6501.96204,Current Line
6345,6557.92802,Current Line
6345,6599.905876,Current Line
6345,6589.490195,Current Line
6345,6493.201777,Current Line
6345,6602.655453,Current Line
6345,6603.032207,Current Line
6345,6505.472269,Current Line
6345,6523.819841,Current Line
