start,end,group
6400,6955.31411,Current Line
6400,6812.87883,Current Line
6400,6805.54099,Current Line
6400,6888.25975,Current Line
6400,6807.68584,Current Line
6400,6740.33522,Current Line
6400,6616.28762,Current Line
6400,6816.19306,Current Line
6400,7030.56056,Current Line
6400,7008.51724,Current Line
6400,6839.8066,Current Line
6400,6796.64489,Current Line
6400,6879.71923,Current Line
6400,7058.30732,Current Line
6400,6730.16016,Current Line
6400,6781.4797,Current Line
6400,6764.43462,Current Line
6400,6835.99749,Current Line
6400,6695.40661,Current Line
6400,6665.27532,Current Line
6400,6879.64595,Current Line
6400,6922.25959,Current Line
6400,6943.60183,Current Line
6400,6952.25636,Current Line
6400,6705.59928,Current Line
6400,6925.34361,Current Line
6400,6886.54323,Current Line
6400,6817.84112,Current Line
6400,6780.45319,Current Line
6400,6772.40664,Current Line
6400,6899.13771,Current Line
6400,6730.56375,Current Line
6400,6882.39838,Current Line
6400,6744.8072,Current Line
6400,6862.85196,Current Line
6400,6755.97934,Current Line
6400,6862.6126,Current Line
6400,6897.54316,Current Line
6400,6726.24696,Current Line
6400,6594.9708,Current Line
6400,6666.17604,Current Line
6400,6876.95391,Current Line
6400,6877.87264,Current Line
6400,6985.37449,Current Line
6400,6992.86418,Current Line
6400,6688.42329,Current Line
6400,6794.89378,Current Line
6400,6903.01395,Current Line
6400,6970.30355,Current Line
6400,6891.05378,Current Line
6400,6963.63014,Current Line
6400,6674.74958,Current Line
6400,6729.49845,Current Line
6400,6613.40547,Current Line
6400,6607.10346,Current Line
6400,6885.79524,Current Line
6400,6708.49995,Current Line
6400,6704.57793,Current Line
6400,6666.768,Current Line
6400,6697.08255,Current Line
6400,6745.93194,Current Line
6400,6933.77711,Current Line
6400,6887.48814,Current Line
6400,6724.93009,Current Line
6400,6787.63008,Current Line
6400,6622.74377,Current Line
6400,6794.36986,Current Line
6400,6700.22037,Current Line
6400,6870.90205,Current Line
6400,6833.96991,Current Line
6400,6681.16723,Current Line
6400,6782.14181,Current Line
6400,6613.06162,Current Line
6400,6808.45915,Current Line
6400,6880.35888,Current Line
